"sequencial","dataadmissao","transferido","codigoatleta","codigoclube"
22108,2023-04-26,false,24525,122
22109,2023-04-26,false,24526,122
22110,2023-04-26,false,24527,122
22111,2023-04-26,false,24529,122
22112,2023-04-26,false,24798,122
22113,2023-04-26,false,24799,122
22114,2023-04-26,false,24800,122
22115,2023-04-26,false,24801,122
22116,2023-04-26,false,24802,122
22117,2023-04-26,false,24805,122
22118,2023-04-26,false,24806,122
22119,2022-02-01,false,25675,78
22120,2021-06-01,false,25676,78
22121,2022-02-01,false,25677,78
22122,2022-02-01,false,25678,78
22123,2022-02-01,false,25679,78
22124,2022-04-01,false,25680,78
22125,2021-06-01,false,25681,78
22126,2011-06-01,false,25682,78
22127,2021-06-01,false,25683,78
22128,2022-02-01,false,25684,78
22129,2022-02-01,false,25685,78
22130,2022-09-01,false,25686,78
22131,1987-09-01,false,25687,86
22132,2022-05-01,false,25688,78
22133,2022-06-01,false,25689,78
22134,2022-04-01,false,25690,78
22135,2022-06-01,false,25691,78
22136,2022-04-01,false,25692,78
22137,2022-05-01,false,25693,78
22138,2022-05-01,false,25694,78
22139,2022-02-01,false,25695,78
22140,2022-06-01,false,25696,78
22141,2022-04-01,false,25697,78
22142,2022-04-01,false,25698,78
22143,2022-03-01,false,25699,78
22144,2022-03-01,false,25700,78
22145,2022-09-05,false,25701,78
22146,2022-09-05,false,25702,78
22147,2022-10-01,false,25703,78
22148,2022-09-01,false,25704,78
22149,2022-09-01,false,25705,78
22150,2022-10-02,false,25706,78
22151,2022-09-05,false,25707,78
22152,2022-11-01,false,25708,78
22153,2022-11-05,false,25709,78
22154,2022-11-05,false,25710,78
22155,1996-11-05,false,24591,79
22156,2022-04-15,false,24616,79
22157,2022-06-05,false,24615,79
22158,2023-02-08,false,25711,122
22159,2022-02-03,false,25712,122
22160,2023-02-08,false,25713,122
22161,2023-02-01,false,25714,122
22162,2023-01-16,false,25715,122
22163,2023-02-01,false,25716,122
22164,2022-12-01,false,25717,122
22165,2023-01-27,false,25718,122
22166,2023-04-12,false,21313,122
22167,2023-04-12,false,24803,122
22168,2023-04-12,false,21307,122
22169,2023-01-01,false,25719,122
22170,1990-02-01,false,25720,116
22171,2018-06-01,false,25721,116
22172,2021-02-01,false,25722,116
22173,2022-04-01,false,25723,116
22174,2022-04-01,false,25724,116
22175,2022-04-01,false,25725,116
22176,2022-04-01,false,25726,116
22177,2022-04-01,false,25727,116
22178,2021-08-01,false,25728,116
22179,2018-06-01,false,25729,116
22180,2017-02-01,false,25730,116
22181,2022-04-01,false,25731,116
22182,2022-04-01,false,25732,116
22183,2019-06-01,false,25733,116
22184,1996-02-01,false,25734,112
22185,2011-01-01,false,25735,112
22186,2023-03-04,false,25736,115
22187,1988-01-01,false,25737,119
22188,2019-02-01,false,25738,119
22189,2013-02-01,false,25739,119
22190,2019-05-01,false,25740,119
22191,2019-02-01,false,25741,119
22192,2021-09-01,false,25742,119
22193,2021-06-01,false,25743,119
22194,2015-02-01,false,25744,119
22195,2021-06-01,false,25745,119
22196,2022-02-01,false,25746,119
22197,2000-02-01,false,25747,121
22198,2022-02-01,false,25748,121
22199,2022-02-01,false,25749,121
22200,2022-02-01,false,25750,121
22201,2023-03-01,false,25751,121
22202,2022-02-01,false,25752,121
22203,2022-02-01,false,25753,121
22204,2022-02-01,false,25754,121
22205,2022-02-01,false,25755,121
22206,2022-02-01,false,25756,121
22207,2022-02-01,false,25757,121
22208,2021-02-27,false,25758,120
22209,2023-05-06,false,25759,118
22210,2023-05-06,false,25760,123
22211,2023-05-06,false,25761,124
22212,2023-05-06,false,25762,124
22213,2023-05-06,false,25763,123
22214,2023-05-06,false,25764,124
22215,2023-05-06,false,25765,124
22216,2023-05-06,false,25766,125
22217,2023-05-06,false,25767,125
22218,2023-05-06,false,25768,126
22219,2023-05-06,false,25769,127
22220,2023-05-06,false,25770,127
22221,2023-05-06,false,25771,128
22222,2023-05-06,false,25772,128
22223,2023-05-06,false,25773,129
22224,2023-05-06,false,25774,129
22225,2023-05-06,false,25775,130
22226,2023-05-06,false,25776,130
22227,2023-05-06,false,25777,131
22228,2023-05-06,false,25778,132
22229,2023-05-06,false,25779,133
22528,2023-05-22,false,26075,169
22231,2023-05-06,false,25781,118
22232,2023-05-06,false,25782,118
22233,2023-05-06,false,25783,118
22234,2023-05-06,false,25784,118
22235,2023-05-06,false,25785,123
22236,2023-02-10,false,2088,62
22237,2023-01-04,false,25786,53
22238,2023-01-04,false,25787,53
22240,2015-09-14,false,25788,86
22351,2002-09-14,false,25900,161
22242,2023-03-30,false,25791,62
22243,2023-05-05,false,25792,86
22244,2023-05-08,false,25793,86
22245,2023-05-21,false,25794,86
22246,2023-02-10,false,25795,54
22247,2023-01-10,false,25796,54
22248,2023-01-10,false,25797,54
22249,2023-01-10,false,25798,54
22250,2023-01-10,false,25799,54
22251,2023-01-10,false,25800,54
22252,2023-01-10,false,25801,54
22253,2023-02-01,false,25802,78
22884,2023-02-13,false,26421,55
22255,2015-05-04,false,25804,86
22256,2021-05-11,false,25805,86
22257,2016-01-10,false,25806,86
22258,1979-08-20,false,25807,135
22259,2021-12-12,false,25808,135
22260,2018-08-01,false,25809,144
22261,2018-08-01,false,25810,144
22262,2022-02-10,false,25811,144
22263,2022-02-10,false,25812,144
22264,2018-04-04,false,25813,144
22265,2018-04-18,false,25814,144
22266,2022-06-01,false,25815,144
22267,2022-06-01,false,25816,144
22268,2016-01-20,false,25817,144
22269,2018-08-05,false,25818,144
22270,2014-09-05,false,25819,144
22271,2011-08-12,false,25820,144
22272,2022-02-02,false,25821,144
22273,2005-01-10,false,25822,144
22274,2017-01-20,false,25823,144
22275,2011-02-11,false,25824,144
22276,2003-01-10,false,25825,144
22277,2014-08-20,false,25826,144
22278,2014-09-10,false,25827,144
22279,2016-09-02,false,25828,144
22280,2018-08-25,false,25829,144
22281,2004-02-25,false,25830,144
22282,2014-10-17,false,25831,144
22283,1998-01-20,false,25832,144
22284,2023-05-15,false,25833,127
22285,2023-05-15,false,25834,127
22286,2023-05-15,false,25835,127
22287,2023-05-15,false,25836,127
22288,2023-05-15,false,25837,127
22289,2023-05-15,false,25838,127
22290,2023-05-15,false,25839,127
22291,2023-05-15,false,25840,127
22292,2023-05-15,false,25841,127
22293,2023-05-15,false,25842,127
22294,2023-05-15,false,25843,127
22295,2023-05-15,false,25844,130
22296,2014-09-10,false,25845,144
22297,2022-01-10,false,25846,138
22298,2022-01-10,false,25847,138
22299,2020-09-10,false,25848,138
22300,2020-09-10,false,25849,138
22301,2022-01-10,false,25850,138
22302,2016-01-02,false,25851,138
22303,2020-08-02,false,25852,138
22304,2018-02-01,false,25853,138
22305,2018-02-10,false,25854,138
22306,2018-01-10,false,25855,137
22307,2019-01-10,false,25856,137
22308,2020-10-10,false,25857,86
22309,1996-12-10,false,25858,146
22310,2011-03-10,false,25859,135
22311,1999-07-30,false,25860,135
22312,2015-11-17,false,25861,135
22313,2017-03-03,false,25862,135
22314,2021-08-20,false,25863,135
22315,2917-07-10,false,25864,135
22316,2021-01-19,false,25865,135
22317,2018-10-20,false,25866,135
22318,2022-05-12,false,25867,135
22319,2021-08-20,false,25868,135
22320,2021-08-20,false,25869,135
22321,2020-08-20,false,25870,135
22322,2010-01-02,false,25871,143
22323,2014-02-03,false,25872,143
22324,2020-08-20,false,25873,135
22325,2021-04-20,false,25874,135
22326,2013-09-10,false,25875,89
22327,2008-03-12,false,25876,144
22328,2023-10-25,false,25877,73
22329,2021-10-13,false,25878,144
22330,2002-08-20,false,25879,135
22331,2023-05-18,false,25880,132
22332,2023-05-18,false,25881,126
22333,2023-05-18,false,25882,126
22334,2023-05-18,false,25883,126
22335,2023-05-18,false,25884,126
22336,2023-05-18,false,25885,126
22337,2015-10-01,false,25886,86
22387,2020-05-12,false,25936,155
22339,2015-01-10,false,25888,86
22340,2015-07-01,false,25889,145
22341,2015-07-01,false,25890,145
22342,2015-11-15,false,25891,147
22343,2017-11-20,false,25892,145
22344,2015-10-15,false,25894,147
22345,2003-06-05,false,25893,154
22346,1979-01-15,false,25895,147
22347,1998-05-05,false,25896,154
22348,2021-09-07,false,25897,154
22349,2021-07-16,false,25898,154
22350,2010-05-13,false,25899,154
22352,2010-08-17,false,25901,161
22353,2010-02-01,false,25902,161
22354,2012-03-01,false,25904,161
22355,2012-03-01,false,25905,161
22356,2018-05-10,false,4684,46
22357,2021-11-22,false,25907,140
22358,2014-03-25,false,25908,140
22359,2015-05-24,false,25909,140
22360,2012-03-15,false,25911,140
22361,2014-02-26,false,25910,140
22362,2016-03-03,false,25912,140
22363,2021-06-21,false,25913,140
22364,2019-02-05,false,25914,140
22365,2021-07-06,false,25915,140
22366,2021-07-06,false,25916,140
22367,2009-03-28,false,25917,140
22368,2014-11-13,false,25918,140
22369,2015-01-05,false,25919,140
22370,2018-01-02,false,25920,140
22371,2018-01-02,false,25921,140
22372,2019-02-08,false,25922,140
22373,2021-09-01,false,25923,140
22374,2021-09-01,false,25924,140
22375,2021-08-10,false,25925,139
22376,2017-01-20,false,25926,139
22377,2021-01-20,false,25927,139
22378,2012-06-02,false,25928,139
22379,2020-01-28,false,25929,140
22380,2022-01-03,false,25930,140
22381,2012-12-05,false,25931,140
22382,2009-03-28,false,25906,140
22383,2016-02-02,false,25932,140
22384,2008-11-29,false,25933,139
22385,2007-11-27,false,25934,139
22386,2012-02-06,false,25935,157
22388,2006-05-19,false,25937,154
22389,2020-09-10,false,25938,156
22390,2019-01-04,false,25939,154
22391,2019-01-03,false,25940,154
22392,2021-12-14,false,25941,153
22393,2021-04-09,false,25942,157
22394,2021-04-09,false,25943,157
22395,2016-02-10,false,25944,157
22396,2022-06-08,false,25945,157
22397,2022-06-09,false,25946,157
22398,2022-06-09,false,25947,157
22399,2022-06-09,false,25948,157
22400,2021-06-11,false,25949,157
22401,2014-06-11,false,25950,154
22402,2013-05-11,false,25951,154
22403,2003-09-14,false,25952,157
22404,2022-03-10,false,25953,153
22405,2018-03-14,false,25954,154
22406,2022-09-16,false,25955,154
22407,2022-02-04,false,25956,154
22408,2022-02-09,false,25957,154
22409,2015-05-13,false,25958,154
22410,2017-03-17,false,25959,154
22411,2017-03-17,false,25960,154
22412,2006-03-10,false,25961,154
22413,2015-05-14,false,25962,158
22414,2015-05-14,false,25963,154
22415,2013-05-16,false,25964,154
22416,2006-10-09,false,25965,154
22417,2000-03-10,false,25966,154
22418,1984-05-10,false,25967,154
22419,1994-03-18,false,25968,153
22420,2019-07-02,false,25969,155
22421,2006-05-18,false,25970,154
22422,2022-06-17,false,25971,157
22423,2020-07-24,false,25972,153
22424,2022-05-10,false,25973,153
22425,2023-05-10,false,25974,146
22426,2023-05-10,false,25975,146
22427,2023-05-10,false,25976,146
22428,1980-01-01,false,25977,23
22429,2013-03-01,false,25978,161
22430,2003-02-01,false,25979,161
22431,2023-05-22,false,25903,163
22432,2016-02-07,false,25980,161
22433,2011-02-20,false,25981,135
22434,2020-02-03,false,25982,161
22435,2023-05-20,false,25983,79
22436,2023-05-20,false,25984,79
22437,2022-06-05,false,25985,79
22438,2022-06-10,false,25986,79
22439,2022-01-01,false,24073,29
22440,1985-05-01,false,25987,92
22441,2015-07-29,false,25988,29
22442,2023-04-10,false,25989,12
22443,2023-04-18,false,25990,12
22444,2023-04-18,false,25991,12
22445,2023-03-10,false,25992,11
22446,2023-03-10,false,25993,11
22447,2023-03-10,false,25994,11
22448,2023-03-10,false,25995,11
22449,2023-03-10,false,25996,11
22450,2023-03-10,false,25997,11
22451,2023-03-10,false,25998,11
22452,2023-03-10,false,25999,11
22453,2023-02-15,false,26000,12
22454,2023-11-10,false,26001,73
22455,2023-05-24,false,26002,117
22456,2022-05-17,false,26003,73
22457,2022-05-17,false,26004,73
22458,2023-05-24,false,26005,118
22459,2023-05-24,false,26006,118
22460,2023-05-24,false,26007,128
22461,2023-05-24,false,26008,128
22462,2023-05-24,false,26009,128
22463,2023-05-24,false,26010,128
22464,2023-05-24,false,26011,128
22465,2023-05-24,false,26012,128
22466,2023-05-24,false,26013,128
22467,2023-05-24,false,26014,128
22468,2023-05-24,false,26015,128
22469,2023-05-24,false,26016,128
22470,2023-05-24,false,26017,128
22471,2023-05-24,false,26018,128
22472,2023-05-24,false,26019,128
22473,2023-05-24,false,26020,128
22474,2023-05-24,false,26021,128
22475,2023-05-24,false,26022,128
22476,2023-05-24,false,26023,128
22477,2023-05-24,false,26024,128
22478,2023-05-24,false,26025,128
22479,2023-05-24,false,26026,105
22480,2011-01-02,false,26027,97
22481,2022-01-25,false,26028,29
22482,2022-12-01,false,26029,29
22483,2023-01-24,false,26030,51
22484,2023-01-24,false,26031,51
22485,2023-01-24,false,26032,51
22486,1996-06-20,false,26033,164
22487,2023-02-06,false,26034,28
22488,2022-10-03,false,26035,28
22489,2023-02-06,false,26036,28
22490,2023-08-09,false,26037,28
22491,2022-09-29,false,26038,28
22492,2023-10-28,false,26039,28
22493,2022-12-30,false,26040,28
22494,2017-02-21,false,26041,162
22495,2017-06-10,false,26042,162
22496,2022-03-02,false,26043,161
22497,2022-12-21,false,26044,161
22498,2022-10-03,false,26045,28
22499,2022-03-07,false,26046,28
22500,2022-06-07,false,26047,28
22501,2022-08-20,false,26048,25
22502,2022-08-22,false,26049,25
22503,2023-02-24,false,26050,25
22504,2023-02-14,false,26051,29
22505,2019-05-21,false,26052,29
22506,2023-02-14,false,26053,29
22507,2023-02-14,false,26054,29
22508,2023-02-14,false,26055,29
22509,2018-02-27,false,26056,29
22510,2023-01-02,false,26057,55
22511,2022-11-25,false,26058,55
22512,2022-11-09,false,26059,55
22513,2022-10-10,false,26060,79
22514,2021-06-05,false,26061,79
22515,2022-04-10,false,26062,79
22516,2023-01-15,false,26063,79
22517,2021-05-15,false,26064,79
22518,2022-06-05,false,26065,79
22519,2019-08-10,false,26066,79
22520,2022-10-31,false,26067,23
22521,2010-03-15,false,26068,79
22522,2022-02-05,false,26069,79
22523,2023-02-14,false,26070,29
22524,2023-02-14,false,26071,29
22525,2023-01-01,false,26072,95
22526,2023-05-28,false,26073,167
22527,2023-05-28,false,26074,167
22529,2023-05-28,false,26076,169
22530,2023-05-28,false,26077,171
22531,2023-05-28,false,26078,130
22532,2023-05-28,false,26079,170
22533,2023-05-28,false,26080,170
22534,2023-05-28,false,26081,170
22535,2023-05-28,false,26082,170
22536,2023-05-28,false,26083,123
22537,2023-05-28,false,26084,123
22538,2023-05-28,false,26085,123
22539,2023-05-28,false,26086,123
22540,2023-05-28,false,26087,123
22541,2023-05-28,false,26088,123
22542,2023-05-28,false,26089,123
22543,2023-05-28,false,26090,123
22544,2023-05-28,false,26091,126
22545,2023-05-28,false,26092,126
22546,2023-05-28,false,26093,128
22547,2023-05-28,false,26094,128
22548,2023-05-28,false,26095,128
22549,2023-05-28,false,26096,128
22550,2023-05-28,false,26097,128
22551,2023-05-28,false,26098,128
22552,2023-05-28,false,26099,128
22553,2023-05-28,false,26100,118
22554,2023-05-28,false,26101,118
22555,2023-05-28,false,26102,125
22556,2023-05-28,false,26103,125
22557,2023-05-28,false,26104,125
22558,2023-05-28,false,26105,129
22559,2023-05-28,false,26106,129
22560,2023-05-28,false,26107,129
22561,2023-05-28,false,26108,129
22562,2023-05-28,false,26109,129
22563,2023-05-28,false,26110,129
22564,2023-05-28,false,26111,129
22565,2023-05-28,false,26112,129
22566,2023-05-28,false,26113,129
22567,2023-05-28,false,26114,129
22568,2023-05-29,false,26115,129
22569,2022-10-20,false,26116,30
22570,2023-01-25,false,26117,30
22571,2023-01-26,false,26118,30
22572,2022-10-20,false,26119,30
22573,2022-10-15,false,26120,30
22574,2022-10-20,false,26121,30
22575,2022-12-15,false,26122,30
22576,2022-10-20,false,26123,30
22577,2022-11-15,false,26124,30
22578,2012-10-20,false,26125,30
22579,2022-12-15,false,26126,30
22580,2022-10-20,false,26127,30
22581,2022-10-20,false,26128,30
22582,2022-11-15,false,26129,30
22583,2022-11-15,false,26130,30
22584,2022-05-28,false,26131,30
22585,2022-11-15,false,26132,30
22586,2022-11-15,false,26133,30
22587,2016-03-10,false,26134,89
22588,2018-01-10,false,26135,89
22589,2021-02-20,false,26136,103
22590,2021-09-01,false,26137,97
22591,2010-02-01,false,26138,97
22592,2019-01-13,false,26139,168
22593,2018-01-02,false,26140,168
22594,2021-01-10,false,26141,168
22595,2016-10-05,false,26142,97
22596,2010-02-12,false,26143,168
22597,2007-02-01,false,26144,97
22598,2009-02-03,false,26145,168
22599,2021-01-01,false,26146,168
22600,2018-01-03,false,26147,168
22601,2015-03-02,false,26148,168
22602,2016-01-01,false,26149,105
22603,1990-03-12,false,26153,88
22604,2011-04-06,false,26154,88
26012,2025-01-01,false,26155,165
22606,2009-04-01,false,26156,88
22607,2018-06-23,false,26157,88
22608,2012-03-02,false,26158,168
22609,2021-01-02,false,26159,168
22610,2016-06-03,false,26150,172
22611,2005-06-12,false,26151,172
22612,2017-03-03,false,26152,172
22613,2010-03-03,false,26160,172
22614,2016-06-03,false,26161,172
22615,2018-03-09,false,26162,97
22616,1998-06-06,false,26163,172
22617,2007-03-03,false,26164,172
22618,2016-03-03,false,26165,172
22619,2012-03-03,false,26166,172
22620,2016-03-03,false,26167,172
22621,2017-03-03,false,26168,172
22622,2012-03-03,false,26169,172
22623,2009-03-03,false,26170,172
22624,2016-03-03,false,26171,172
22625,2017-06-03,false,26172,172
22626,2022-03-03,false,26173,164
22627,2022-03-03,false,26174,164
22628,2000-06-03,false,26175,173
22629,1996-06-03,false,26176,173
22630,2015-06-25,false,26177,174
22631,2019-02-02,false,26178,93
22632,2017-11-10,false,26179,162
22633,2003-02-03,false,26180,105
26025,2021-01-01,false,26181,117
22635,2022-05-25,false,26182,93
22636,2007-02-07,false,26183,105
22637,2023-05-29,false,26184,166
22638,2021-01-10,false,26185,93
22639,1995-05-01,false,26186,105
22640,2023-05-29,false,26191,176
22641,2023-05-29,false,26192,176
22642,2023-05-29,false,26195,176
22643,2023-05-29,false,26197,176
22644,2023-05-29,false,26196,177
22645,2023-05-29,false,26193,178
22646,2023-05-29,false,26194,178
22647,2023-05-29,false,26187,175
22648,2023-05-29,false,26188,175
22649,2023-05-29,false,26189,175
22650,2023-05-29,false,26199,176
22651,2023-05-29,false,26198,175
22652,2018-03-04,false,26200,97
22653,2020-08-17,false,26201,166
22654,2018-02-15,false,26202,166
22655,2018-12-05,false,26203,166
22656,2022-05-05,false,26204,73
22657,2023-05-28,false,26205,128
22658,2020-05-01,false,26206,105
22659,2018-04-04,false,26207,105
22660,2022-02-05,false,26208,73
22661,2023-02-02,false,26209,30
22662,2022-09-10,false,26210,30
22663,2022-09-10,false,26211,30
22664,2022-09-02,false,26212,30
22665,2022-05-05,false,26213,73
22666,2022-09-03,false,26214,30
22667,2022-05-05,false,26215,73
22668,2022-05-05,false,26216,73
22669,2022-09-10,false,26217,30
22670,2022-02-05,false,26218,73
22671,2022-02-05,false,26219,73
22672,2023-05-29,false,26220,117
26037,2010-11-11,false,29387,214
22674,2023-03-14,false,26222,117
22675,2023-03-14,false,26223,117
22676,2023-03-14,false,26224,117
22677,2023-05-29,false,26225,117
22678,2022-04-14,false,26226,117
